id,hip,hd,hr,gl,main_id,full_name,proper,ra,dec,rarad,decrad,dist,x,y,z,vx,vy,vz,pmra,pmdec,pmrarad,pmdecrad,spect,lum_class,mag,absmag,ci,radius,mass,temp,type,lifespan,comp,comp_primary,sibling,compdist,dist_au,inner_ohz,outer_ohz,inner_chz,outer_chz,bayer,flam,con,gaia,2mass,tyc,ccdm,wds,ads,tic,nltt,plx,fk5,iras,gcrv,web,old_bgs_id,rv,mag_V,mag_B,mag_J,mag_H,mag_K,primary_band,ci_type,lum
55476,55642,99028,4399,9359 A,* iot Leo,Leonis,,170.98105513292123,10.52950625196611,2.9841823706034263,0.18377455270613627,23.610074891157556,-22.92551681563601,3.6388160437494586,4.314548980114891,-4240.09933304995,-16258.38468202283,-8882.457145289774,149.407,-80.702,7.243455765353244e-07,-3.912543369290177e-07,F1IV,IV,4.010000228881836,2.1445134055667934,0.39999961853027344,2.4352429914597034,1.8601529677525774,6880.243849975384,Subgiant,2.1189872882230016,,55476,,0.0,4869927.517070085,2.9065420132885262,8.304405752252933,5.778482335942665,3.2871606102667856,iot,,Leo,3915612630249291008,J11235546+1031459,858-1221-1,J11239+1032A,J11239+1032A,8148 A,396915247,27257,2640.00,,11213+1048,6956,9999,,-11.8,4.010000228881836,4.409999847412109,3.0820000171661377,2.8399999141693115,2.7899999618530273,V,B-V,11.972769947578401
0,,,,,Sol,Sol,Sol,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,G2V,V,-26.74,4.83,0.63,,,,,,nan,,,,0.0,0.84,2.4,0.95,1.67,,,,,,,,,,,,,,,,,0,,,,,,,,,
78498,78738,144087,,9541 A,HD 144087,Enlil,,241.10802513647997,-11.449382690060002,4.208128891612826,-0.19982942526239247,27.863069730118305,-13.194420017527923,-23.909565218176457,-5.530879339152155,-6827.845328328633,4469.129096881235,-2871.099977632474,-61.607,-22.227,-2.986791645211518e-07,-1.0775953690021655e-07,K1(V),V,7.429999828338623,5.204855019261106,0.7100005149841309,0.9961523779015649,0.962752152038955,5567.726999373595,Main sequence,10.995468907730473,,78498,,0.0,5747170.672447325,0.778589033254737,2.224540095013534,1.5479091494469177,0.8805471209428574,,,,4343064577465522816,J16042591-1126577,5619-1260-1,J16044-1123D,J16044-1127A,9910 A,49777149,,3637,,,9240,13312,,-31.79,7.429999828338623,8.140000343322754,6.197999954223633,5.894000053405762,5.7870001792907715,V,B-V,0.8591282351254903
119060,,,,9540 C,* ksi Sco C,Alpha Ternion,,241.09382143298,-11.37163580307,4.207880990220774,-0.198472486101241,27.89182434844698,-13.217588903943897,-23.93751957860728,-5.49948774657715,-8521.000324358309,5096.405091334755,-1543.7119311533304,-75.048,-11.957,-3.6384297139908453e-07,-5.7969171850267216e-08,G1V,V,5.849999904632568,3.6226152969897516,,,1.3235442642368531,,Main sequence,4.961966458615148,C,119058,119059|119225,0.000794,5753101.738218494,1.471486312291189,4.2042466065462545,2.9254549303884354,1.664180948424559,ksi,,Sco,4343066192373234688,,,J16044-1123C,J16044-1122C,9909 C,,,,,,9239,13313,,-31.5,,,5.849999904632568,,,J,,3.0686960987249474
119059,,144069,5977,9540 B,* ksi Sco B,Proxima Ternion,,241.09220319117998,-11.372964558680001,4.207852746573271,-0.19849567726158987,27.68779245230778,-13.121510650871471,-23.76193244651232,-5.459887867760941,-4725.109393243769,3191.6276890175473,-2385.515513913971,-43.269,-18.584,-2.097740316792851e-07,-9.009777449739616e-08,F5V,V,4.869999885559082,2.6585582314249,0.48000001907348633,2.1659866304956115,1.6525103066942317,6481.00883465622,Main sequence,2.848653050219033,B,119058,119060|119225,0.000799,5711017.138743528,2.293863863533758,6.553896752953594,4.560419823930209,2.5942507980441305,ksi,,Sco,4343066192373234048,,5619-1257-2,J16044-1123B,J16044-1122B,9909 B,,,,,,9238,13311,,-29.4,4.869999885559082,5.349999904632568,,,,V,B-V,7.457215737565218
119225,,144070,5978,9540 A,* ksi Sco A,Beta Ternion,,241.09231412321998,-11.373207404929998,4.207854682702615,-0.19849991572822842,28.04451224984295,-13.290505657703605,-24.068078054876572,-5.530347677904952,-8247.271907510525,5558.699486836044,-4206.344599088797,-74.518,-32.323,-3.61273458889204e-07,-1.567063261450353e-07,F4(V),V,5.159999847412109,2.9207603916041665,0.48000001907348633,1.9196203249133563,1.5556932266628745,6481.00883465622,Main sequence,3.3127609479526923,A,119058,119060|119059,0.000143,5784595.878578479,2.0329523890071863,5.8084353971633895,4.041702963859525,2.299172344710508,ksi,,Sco,4343066192367555200,,5619-1257-1,J16044-1123A,J16044-1122A,9909 A,,,,,,,,119225,-32.6,5.159999847412109,5.639999866485596,,,,V,B-V,5.857278083857747
71731,71957,129502,5487,9491,* mu. Vir,Heinlein,,220.7650999448383,-5.658201376752223,3.8530778675317805,-0.09875424376520243,19.163879919128426,-14.443868577312042,-12.452267706458949,-1.8894398754104738,8668.574882722165,-5720.9303195721595,-28580.130183742207,110.002,-316.139,5.333047454941117e-07,-1.532685123322876e-06,F2V,V,3.880000114440918,2.467582909913868,0.38000011444091797,2.0340430979698674,1.726798684007048,6988.564151087949,Main sequence,2.552088481957368,,71731,,0.0,3952833.9737263205,2.5047403038743172,7.156400868212335,4.97966227079775,2.8327420103340493,,,,6337717036910714112,J14430363-0539291,4997-942-1,,J14431-0540A,,185284200,38172,3325.00,545,14404-0526,8551,12388,,1.63,3.880000114440918,4.260000228881836,3.3299999237060547,3.069999933242798,3.0399999618530273,V,B-V,8.891332185164975
69479,69701,124850,5338,9473,* iot Vir,Syrma,Syrma,214.0036178170021,-6.000547078703056,3.7350677420862866,-0.10472930344429564,22.025752509834497,-18.159353529066795,-12.250306993565683,-2.302527219002119,2190.4206343136893,4828.670969278712,-43081.08615020139,-26.606,-414.866,-1.2898952799600314e-07,-2.0113271262718875e-06,F7III,III,4.079999923706055,2.365346148663404,0.5199999809265137,2.624002082521724,1.7679313014963374,6299.551342527256,Bright giant,2.406226675942222,,69479,,0.0,4543137.568445026,2.6254881129208476,7.5013946083452785,5.219720414973589,2.969302032470006,iot,,Vir,3640828731549668608,J14160086-0600016,4982-1645-1,,J14190-0636C,,6029884,36758,3241.00,525,14133-0545,8342,12135,,12.079,4.079999923706055,4.599999904632568,3.140000104904175,2.9089999198913574,2.8010001182556152,V,B-V,9.769257130227713
63947,64150,114174,,9429,HD 114174,Verne,,197.21259571841458,5.207240542767501,3.4420091216908064,0.0908834924146295,26.40773007074631,-25.120910597554552,-7.782272909571119,2.3967241393255856,-4237.874171469158,-12522.35089846724,-84812.71247786767,85.533,-680.324,4.146756858634194e-07,-3.298303827871639e-06,G3IV+D,IV,7.46999979019165,5.361344429389318,0.41099977493286133,1.4931975207230757,0.9075395430235229,4286.800270080566,Subgiant,12.744890466091032,,63947,,0.0,5446985.319942854,0.6918475386071297,1.9767072531632277,1.3754587969927459,0.7824466210437776,,,,3729017810434416128,J13085103+0512259,304-969-1,,J13088+0513AB,,381726125,33022,3002.00,3047,,7820,11339,,24.195,,7.46999979019165,5.61299991607666,5.311999797821045,5.202000141143799,B,J-K,0.6783631188729362
59092,,105590A,,9390 A,HD 105590A,Zelazny,,182.36888540855205,-11.857071711216944,3.1829375035714773,-0.20694494100581395,24.79230248592417,-24.2425793965358,-1.0028773118127936,-5.094098924605891,5543.97380878214,-36691.16274733773,-19169.550705723257,313.876,-166.66,1.521713789719367e-06,-8.079904809371526e-07,G4,,6.840000152587891,4.86841584256956,0.75,1.112727337776015,0.9934783691968339,5436.136574148009,,10.16491989798217,,59092,,0.0,5113779.462552467,0.8290793868520804,2.368798248148801,1.6482887810035407,0.9376493065589004,,,,3574377616021489024,J12092849-1151251,5522-1685-1,J12095-1151A,J12095-1151A,,152854208,29769,,,,,,,1.94,6.840000152587891,7.590000152587891,5.645999908447266,5.379000186920166,5.270999908447266,V,B-V,0.9741675591029217
119217,,,,4056,G  21-13,Nikola,,276.02161694517,1.6878192865199995,4.8174860223717895,0.029458003728435538,17.36077956844574,1.8204194506827913,-17.257498999164177,0.5113399471841237,,,,150.438,-238.457,7.293440055875636e-07,-1.156072159563366e-06,M2.5V,V,11.859999656677246,10.662153542488493,1.5399999618530273,0.2715185390144246,0.3371200989615754,3734.3173644812364,Main sequence,151.5438741592521,,119217,,0.0,3580917.8296942245,0.0954659673440444,0.27275990669726974,0.18979543507685018,0.10796746306766926,,,,4276632394156013440,J18240518+0141161,,,J18241+0141A,,169296613,46418,,,,,,,,11.859999656677246,13.399999618530273,8.29699993133545,7.736999988555908,7.486999988555908,V,B-V,0.012916313663455432
119105,,,,3969,G  17-33,Decaran,,250.44055451846003,-5.822800904940001,4.371012256867489,-0.10162704747930837,32.88251406549539,-10.95176260219452,-30.825147329986322,-3.3360034858064744,5534.492768112766,2170.348589780507,-38573.528049147935,28.795,-248.719,1.396020994754909e-07,-1.2058237395188267e-06,M0V,V,12.229999542236328,9.645174469454705,0.7300004959106445,0.19985731112957114,0.42607156663330453,5501.091332165992,,84.39051114344886,,119105,,0.0,6782505.3845116785,0.1524910631104211,0.4356887517440603,0.3031667564219086,0.17246013089869053,,,,4353154417711321984,J16414572-0549220,5061-450-1,,,,58410794,43374,,,,,,,35.51,12.229999542236328,12.960000038146973,9.020999908447266,8.430999755859375,8.204999923706055,V,B-V,0.032955675068801635
72407,72634,131023,,3868,HD 131023,Strix,,222.75964339286998,9.72366961344,3.8878892177740134,0.16971005013065227,30.037516858556337,-21.736963070219677,-20.100227763015372,5.073233622342664,-19879.388814456808,23546.41038293602,7900.998934568614,-216.196,56.34,-1.0481477860115723e-06,2.731440279371126e-07,K0V,V,5.821000099182129,3.432679961383114,0.46000003814697266,3.731184328938009,1.4149203858976929,4227.999954223633,,4.199233170516653,,72407,,0.0,6195682.587551853,1.681679746680256,4.804799276229303,3.343339496376223,1.9018997135074323,,,,1174143182830505984,J14510231+0943252,918-132-1,J14510+0943A,J14510+0943A,9410 A,349674635,38552,,,,8629,12487,,-36.19,,,6.281000137329102,5.915999889373779,5.821000099182129,K,J-K,4.008002792509311
69766,69989,125451,5365,3841,*  18 Boo,Rana,,214.81783216401,13.004301083630002,3.74927846325855,0.22696787083001002,26.10529833134933,-20.882051901222486,-14.52304475923328,5.87432381510478,6721.386548316431,-11186.939499562217,-3769.5243530692424,105.226,-31.26,5.101500440843203e-07,-1.5155275671484093e-07,F3V,V,5.395999908447266,3.3123566049851005,0.3920001983642578,1.404676906922583,1.4215572005599635,6923.129265145771,Main sequence,4.150392324510625,,69766,,0.0,5384604.295887894,1.6974928945496592,4.849979698713312,3.3747775403546796,1.9197836307406861,,18,Boo,1226844321337777536,J14191627+1300155,915-1442-1,J14192+1300A,J14193+1300A,,86433449,,3255.01,1372,14168+1314,8373,12171,,-1.2,5.395999908447266,5.788000106811523,4.738999843597412,4.538000106811523,4.394000053405762,V,B-V,4.083733173251957
69192,69414,124292,,3830,HD 124292,Bel,,213.18849303200122,-3.3200842733775,3.7208411307734104,-0.057946402014120886,21.788675989314832,-18.20377722210851,-11.906997230298314,-1.2618689206317222,-7606.536950245834,15080.405985838017,-33219.5155003817,-162.498,-322.138,-7.878125355293736e-07,-1.5617690960526367e-06,G8/K0V,V,7.039000034332275,5.347845830784509,0.7439999580383301,0.8859763307244599,0.8896422850588744,5455.451253111298,,13.395578005024134,,69192,,0.0,4494237.025932882,0.6648292521064115,1.8995121488754614,1.3217438702591753,0.7518902255965368,,,,3646061719703116032,J14124525-0319120,4979-117-1,,,,147718994,36571,,,,,,,37.819,7.039000034332275,7.7829999923706055,5.736999988555908,5.375999927520752,5.303999900817871,V,B-V,0.6264143062023392
68415,68634,122676,,3824,HD 122676,Pyraas,,210.73693809344996,14.975345581310002,3.6780534253021635,0.2613690870178437,26.645563380469337,-22.12463899917088,-13.155948840251913,6.885303706565869,-3608.1665479533185,6273.324640841296,358.16517678739933,-57.288,2.954,-2.7774006163403096e-07,1.4321396139975692e-08,G7V,V,7.139999866485596,5.011875330588669,0.7200002670288086,1.0050057275084374,0.9611971334301387,5534.195806821752,Main sequence,11.039993880108184,,68415,,0.0,5496041.961433212,0.7760759406240254,2.2173598303543582,1.5429128819549076,0.8777049328486002,,,,1231250992143084800,J14025689+1458314,907-128-1,,,,72601126,,,,,,,,-8.86,7.139999866485596,7.860000133514404,5.7179999351501465,5.353000164031982,5.252999782562256,V,B-V,0.853591079386998
65150,65355,116443,,3782,HD 116443,Khayyam,,200.92018822325,2.72527437001,3.5067188182224482,0.04756501077688871,16.579321275745613,-15.468876047665482,-5.913235461334543,0.788298271701736,836.0582992752787,-157.22654913096162,15804.96882890388,5.667,201.308,2.7474391308477403e-08,9.759687251679846e-07,K2V,V,8.180000305175781,7.082166568022451,0.5370001792907715,0.7964203034206382,0.6394157700954571,4135.599784851074,Main sequence,30.587335168543,,65150,,0.0,3419730.4865533416,0.3434361227192838,0.9812460649122394,0.6827837201681,0.3884099006944281,,,,3712538811193759744,J13234086+0243309,303-1282-1,J13237+0243B,J13237+0243B,8883 B,393713801,33956,,,,64078,,,27.496,,8.180000305175781,5.76800012588501,5.355999946594238,5.230999946594238,B,J-K,0.1671603888725269
65147,65352,116442,,3781,HD 116442,Al-Battani,,200.91314026185998,2.72332682431,3.5065958080906388,0.04753101969209065,16.588782333610364,-15.478456146516079,-5.9147154809871125,0.7881848839284576,1018.9370269550388,-660.1658702427758,15655.624248701059,12.467,199.291,6.044172162392585e-08,9.661900332200053e-07,G9V,V,7.829999923706055,6.730927380323867,0.5120000839233398,0.8416122737544242,0.6620751109333776,4165.599899291992,Main sequence,28.037019589680654,,65147,,0.0,3421681.9698183695,0.36820850011465306,1.052024286041866,0.7320335657041317,0.41642627989157194,,,,3712538708114516736,J13233916+0243239,303-1283-1,J13237+0243A,J13237+0243A,8883 A,393713800,33954,,,,64077,,,28.492,,7.829999923706055,5.609000205993652,5.21999979019165,5.0970001220703125,B,J-K,0.19214498236491284
118819,,,,3728,Ross  948B,Rivera,,187.22063044627,-10.66411555972,3.2676164289469525,-0.186123928330272,19.41547763045745,-18.92883574899605,-2.398192833545014,-3.5928567936192684,-3215.5609922488097,25608.632993284034,-117.94055128829396,-280.423,-1.317,-1.359529068977794e-06,-6.3849961802125884e-09,M2V,V,10.960000038146973,9.519259643772548,1.4499998092651367,0.4278705227054113,0.43860546193198613,3870.2959386239395,Main sequence,78.4901051595428,,118819,,0.000862,4004729.726843646,0.1615947910387196,0.4616994029677703,0.3212658345650735,0.18275601367474242,,,,3578493908382798336,J12285297-1039508,,,J12288-1040B,,98751018,30868,,,,,,,-6.38,10.960000038146973,12.40999984741211,7.6519999504089355,7.190000057220459,6.789999961853027,V,B-V,0.03700804491333256
118818,,,,3727,Ross  948A,Bolivar,,187.22148126720998,-10.663512174780001,3.2676312785737,-0.18611339727641205,19.439519766103697,-18.952277200670235,-2.4014487054758527,-3.5971046357674967,-3297.8977978527523,25556.011824242356,342.7452201558141,-279.622,3.774,-1.3556457113921067e-06,1.8296868325073887e-08,M2V,V,11.569999694824219,10.126572035264743,1.6500005722045898,0.37785841998369746,0.3813667242639884,3581.0020264761256,Main sequence,111.33789569669918,,118818,,0.000862,4009688.7732885447,0.12217008583570976,0.34905738810202785,0.24288576588766106,0.1381685494570527,,,,3578493912677730048,J12285316-1039488,,,J12288-1040A,,98751019,30870,,,,,,,-5.23,11.569999694824219,13.220000267028809,7.679999828338623,7.179999828338623,6.85699987411499,V,B-V,0.0211529618383003
56075,56242,100180,4437,3669,*  88 Leo,Charybdis,,172.93726733020958,14.364502976219722,3.018324714313781,0.25070787234755887,23.444679933229555,-22.53939622910661,2.7925434932270368,5.8163851005024245,-684.5535050895307,37026.81487108103,-20449.330725126965,-329.873,-189.925,-1.5992694342864595e-06,-9.207823838472862e-07,F9.5V,V,6.769999980926514,4.919778440291153,0.2760000228881836,1.6990697115480653,1.0046670430732156,4448.79997253418,Main sequence,9.884270226145693,,56075,,0.0,4835812.358159687,0.8478589286474819,2.4224540818499483,1.6856242986205892,0.9588880740656045,,88,Leo,3966121303915627136,J11314496+1421525,862-1208-1,J11317+1422A,"J11317+1422Aa,Ab",8196 A,219030951,27657,2665,,,7016,10105,,-4.81,,6.769999980926514,5.179999828338623,4.958000183105469,4.9039998054504395,B,J-K,1.0187992671304646
103883,104217,201092,8086,820 B,*  61 Cyg B,Bessel,,316.7302660185276,38.74204403329556,5.527985982740818,0.6761762273336311,3.496437479851779,1.9857122155251747,-1.8692610952009212,2.188123626670717,22775.048579262108,72026.16360454357,40759.29398469295,4105.976,3155.942,1.9906333391074078e-05,1.5300438583881912e-05,K7V,V,6.03000020980835,8.311871374895219,1.369999885559082,0.46145532403374984,0.47077442598800134,4000.132291181991,Main sequence,65.76091444867771,B,103879,103879,0.011516,721191.9984727561,0.18616799053803898,0.531908544394397,0.37011969547443463,0.2105471321561155,,61,Cyg,1872046574983497216,J21065473+3844265,3168-2798-1,J21069+3844B,J21069+3845B,14636 B,165602023,50560,,,,13273,18981,,-64.248,6.03000020980835,7.400000095367432,3.549999952316284,2.859999895095825,2.319999933242798,V,B-V,0.04911921868051499
103879,104214,201091,8085,820 A,*  61 Cyg A,Piazzi,,316.7247482895925,38.74941731943694,5.5278896802036686,0.6763049154534899,3.496565847852532,1.9854000508136567,-1.8693279000743037,2.18855490417801,22732.225773148002,73399.99607650598,41966.48399663148,4164.209,3249.614,2.0188654941994593e-05,1.5754573255250837e-05,K5V,V,5.210000038146973,7.4917914813864845,1.179999828338623,0.5696993294434536,0.5686183252203628,4348.348266142209,Main sequence,41.015486792775775,A,103879,103883,0.011516,721218.4762735281,0.27159451181218464,0.7759843194633848,0.5399557556266052,0.30716045978758977,,61,Cyg,1872046574983507456,J21065341+3844529,3168-2800-1,J21069+3844A,J21069+3845A,14636 A,165602000,50559,5077,,,13272,18980,,-65.82,5.210000038146973,6.389999866485596,3.119999885559082,2.5,2.680000066757202,V,B-V,0.10454021945365492
98924,99240,190248,7665,780,* del Pav,Delta Pavonis,,302.1817036316884,-66.18206743589695,5.274065667658668,-1.155094982533323,6.099256866543381,1.3118474955740194,-2.0846544935554983,-5.57980341185347,13725.933532045387,43970.46827358664,-13177.0782990262,1211.761,-1130.237,5.874783110349724e-06,-5.479543604961986e-06,G8IV,IV,3.559999942779541,4.633615323807652,0.7600002288818359,1.2544576701102652,1.0486690910969465,5404.266838749797,Subgiant,8.879813222568378,,98924,,0.0,1258062.0343217384,0.9237537646025604,2.6392964702930297,1.8365104605789,1.044721519490991,del,,Pav,6427464325637241728,J20084376-6610563,9098-1918-1,,,,409891396,48721,4754.00,754,,12460,17675,,-21.543,3.559999942779541,4.320000171661377,2.450000047683716,2.109999895095825,2.0399999618530273,V,B-V,1.2093551836981333
97338,97649,187642,7557,768,* alf Aql,Altair,Altair,297.69582729638694,8.868321196436963,5.1957723557703615,0.1547814040022278,5.12952038984355,2.3555848466845677,-4.487522011297931,0.7907879981432054,10861.70963301703,7362.432667686922,9252.738796152556,536.23,385.29,2.5997164022136648e-06,1.8679386319469312e-06,A7Vn,,0.7599999904632568,2.2096161880832796,0.2200000286102295,1.911236291920428,1.9188383123546955,8011.383319447137,Main sequence,1.960667937840953,,97338,,0.0,1058039.5280841242,3.0928299939265815,8.83665712550452,6.148840583163561,3.4978434455122054,alf,,Aql,,J19504698+0852060,1058-3399-1,J19508+0852A,J19508+0852A,13009 A,70257116,48314,4665.00,745,19483+0844,12193,17173,,-26.6,0.7599999904632568,0.9800000190734863,0.3499999940395355,0.23999999463558197,0.23999999463558197,V,B-V,13.556685616966977
91756,92043,173667,7061,9635,* 110 Her,Newton,,281.41552366368626,20.54630919062889,4.911627454155341,0.3586007445092454,19.35197961075428,3.5865569094132175,-17.762500838316907,6.791854559645764,1326.1248237013733,-10779.032217085214,-28825.42697909693,-9.086,-335.655,-4.4050171065612435e-08,-1.6273013613282128e-06,F5.5IV-V,IV,4.190000057220459,2.7563730683134686,0.46000003814697266,2.011165480621751,1.6157073222487601,6576.050088381066,Subgiant,3.0136531529374944,,91756,,0.0,3991632.3201281875,2.1928285269813372,6.26522436280382,4.359551952450992,2.4799846436098454,,110,Her,4530744134230193280,J18453972+2032466,1591-1918-1,J18457+2033A,J18457+2033A,11658 A,282038438,46972,4328.00,703,18435+2029,11212,15864,,22.772,4.190000057220459,4.650000095367432,3.319999933242798,3.2860000133514404,3.059999942779541,V,B-V,6.8147632493525245
91156,91438,172051,6998,722,HD 172051,Linnaeus,,279.7225044145699,-21.05187527402,4.8820786939586185,-0.36742453725083246,13.030928909767333,2.053739047998366,-11.986518589695011,-4.6808798609911735,-5116.936448082641,2533.8531969067717,-8836.978391096705,-74.718,-153.056,-3.6224308625142306e-07,-7.420364277590113e-07,G6V,V,5.860000133514404,5.285123256023283,0.6579999923706055,0.8210898365767271,0.9025840910956674,5749.348819447126,Main sequence,12.920544435795481,,91156,,0.0,2687822.0235729506,0.6843127548591532,1.9551792995975805,1.3604789293033164,0.7739251394240423,,,,4079684229322231040,J18385342-2103065,6279-1723-1,,J18389-2103AB,,1544160,,4289.01,,18358-2105,11091,15715,,37.135,5.860000133514404,6.51800012588501,4.789000034332275,4.309000015258789,4.2270002365112305,V,B-V,0.6636677245789733
90979,91262,172167,7001,721,* alf Lyr,Vega,Vega,279.234734787025,38.783688956244,4.873565507966733,0.6769030683558208,7.678722260615834,0.9605809997690973,-5.9081097129387015,4.809812815322351,6170.545620098091,7625.873236643884,8113.3145105661915,200.94,286.23,9.741846108215015e-07,1.3876821994398248e-06,A0V,V,0.029999999329447746,0.6035552021212593,0.0,2.5068664206616336,2.7774386824120927,10125.237191650855,,0.7778373632070944,,90979,,0.0,1583850.1574138065,6.479899133029578,18.51399752294165,12.882656609713566,7.32845735283107,alf,,Lyr,,J18365633+3847012,3105-2070-1,J18369+3847A,J18369+3846A,11510 A,157587146,46746,4293.00,699,F18352+3844,11085,15681,,-13.5,0.029999999329447746,0.029999999329447746,-0.1770000010728836,-0.028999999165534973,0.1289999932050705,V,B-V,59.50835143741139
89684,89962,168723,6869,711,* eta Ser,Leviathan,,275.3275020516146,-2.8988279698980564,4.805371432092118,-0.05059409252362416,19.068939938559875,1.76825738991222,-18.962271434112687,-0.9643641648561612,-49700.7670832269,-1426.1900830589973,-63273.62016126186,-548.903,-700.854,-2.6611568400206762e-06,-3.3978360766034274e-06,K0III-IV,III,3.25,1.8483672457374984,0.940000057220459,6.054555025155069,2.0852747063719725,4891.5723628666055,,1.5925453613535636,,89684,,0.0,3933251.1970527046,3.652631304869161,10.436089442483317,7.261778903727975,4.130952070982979,eta,,Ser,4269932382606282112,J18211862-0253554,5102-416-1,J18214-0253A,J18213-0254A,,168775356,46332,4215.00,688,18186-0255,10825,15365,,9.38,3.25,4.190000057220459,1.4900000095367432,1.0369999408721924,1.0499999523162842,V,B-V,18.908326883943015
8087,8102,10700,509,71,* tau Cet,Tau Ceti,,26.01701307163417,-15.93747989102139,0.45408253963441964,-0.2781614985687103,3.652171562950472,3.1559177905806637,1.5404041411688265,-1.0028435103197733,16713.28391242232,-25011.813131755916,14237.579898003263,-1721.728,854.963,-8.347172895493591e-06,4.144977592424521e-06,G8V,V,3.5,5.687244147073397,0.7199997901916504,0.7363673503585035,0.8227645766599943,5534.19739547371,Main sequence,16.285872737516215,,8087,,0.0,753314.458910696,0.5686309008294597,1.624659716655599,1.1304923861728542,0.6430944711761746,tau,,Cet,2452378776434276992,J01440402-1556141,5855-2292-1,J01441-1557A,J01441-1556A,,419015728,5787,365.00,59,01416-1611,979,1733,,-16.597,3.5,4.21999979019165,2.140000104904175,1.7200000286102295,1.6799999475479126,V,B-V,0.4582498602297659
119198,,165341B,,702 B,*  70 Oph B,Valo,,271.3644289008066,2.498946996844167,4.736202757113133,0.04361485292775506,5.105784189735025,0.12146089657317365,-5.09948241705748,0.22261743164761735,8091.259566491591,-925.0525583512106,-25834.0898861829,333.292,-1068.354,1.6158452140435944e-06,-5.179526354680972e-06,K4V,V,6.070000171661377,7.5296879007420445,1.190000057220459,0.5650043601551593,0.5636781622616583,4328.442301395821,Main sequence,41.92006768389072,B,88327,88327,0.002159,1053143.585373562,0.26689577931297154,0.762559369465633,0.5306142279198363,0.30184641708014637,,70,Oph,4468557611977674496,,434-5212-1,J18055+0230B,J18055+0230B,11046 B,1674663308,45900,,,,10532,,,-10.0,6.070000171661377,7.260000228881836,,,,V,B-V,0.10095430415969162
88327,,165341A,,702 A,*  70 Oph A,Narion,,271.36353505499625,2.500146281931389,4.736187156560736,0.04363578440119715,5.113326658737602,0.12156054012525998,-5.107012807471989,0.2230532186680704,5032.2945854415575,-1041.862819869811,-26820.002493985852,206.525,-1107.492,1.001261454911469e-06,-5.369272733193621e-06,K0V,V,,,,,,,,73.61540666665975,A,88327,119198,0.002159,1054699.3312791397,,,,,,70,Oph,4468557611977678336,,434-5213-1,J18055+0230A,J18055+0230A,11046 A,1674663309,45899,,,,10531,,,-9.73,,,,,,None,,
87902,88175,164259,6710,9611,* zet Ser,Schrodinger,,270.12087522471666,-3.6902715468230562,4.714498651040083,-0.06440738878472642,22.99786349848099,0.04841728290409602,-22.950127760400814,-1.4802084457130928,16860.31480953758,408.3035854653846,-4991.389666434783,154.66,-45.909,7.498128392040083e-07,-2.2257311286057685e-07,F2V,V,4.616000175476074,2.8075627158051857,0.365999698638916,1.7010437196869825,1.596775014631812,7066.629351170592,Main sequence,3.1037782035807817,,87902,,0.0,4743649.852928663,2.141739975776036,6.119257073645817,4.257983047078548,2.4222059249848025,zet,,Ser,4177224620176470912,J18002899-0341250,5100-600-1,,,,104572330,,4109.00,,17578-0341,10438,14898,,-50.7,4.616000175476074,4.98199987411499,3.927999973297119,3.6649999618530273,3.6389999389648438,V,B-V,6.500921377320203
87665,87937,,,699,NAME Barnard's star,Barnard's Star,Barnard Star,269.4520769586187,4.693364966576667,4.702825919265045,0.08191467166451645,1.828234114153841,-0.01742462446842032,-1.8220204884328526,0.14959177233030865,-6875.154574116021,7524.170827091351,89497.499440956,-801.551,10362.394,-3.886028909070296e-06,5.0238303802473686e-05,M4V,V,9.51099967956543,13.200840637305804,1.7290000915527344,0.09719676704670165,0.18789530841281152,3478.694966957273,Main sequence,653.4466853620013,,87665,,0.0,377100.35487852385,0.029655903415778263,0.08473115261650933,0.058958760362321075,0.033539414577368275,,,,4472832130942575872,J17574849+0441405,425-2502-1,J17578+0441A,,,325554331,45718,4098.00,,17553+0438,10392,14849,,-110.11,9.51099967956543,11.239999771118164,5.24399995803833,4.829999923706055,4.52400016784668,V,B-V,0.0012464180943962146
86705,86974,161797A,6623,695 A,* mu.01 Her,Andromas,,266.61478040032705,27.720711383034715,4.653305752467352,0.48381768462902675,8.338558830200258,-0.4358694604820118,-7.3686251752061125,3.8787812783719193,-13153.410353403127,-13447.664426427944,-27063.19860721793,-312.087,-773.179,-1.5130404729643174e-06,-3.748477571465899e-06,G5IV,IV,3.4200000762939453,3.8145450905965523,0.75,1.807852143216986,1.2663259041011532,5436.136574148009,Subgiant,5.541614010763547,,86705,,0.0,1719951.2194308431,1.3470082881339867,3.8485951089542474,2.677980763313997,1.523402230627723,,01,Her,4594497769763697792,J17462752+2743142,2085-3062-1,J17465+2744A,J17465+2743A,10786 A,460067868,45435,4060,667,17444+2744,10285,14673,,-17.78,3.4200000762939453,4.170000076293945,2.140000104904175,1.809999942779541,1.75,V,B-V,2.571472970949055
